city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Seoul,KR,2017-03-25,12:00:00,1490418000,6.9,2.5,11.7,17.2,183.0,0.1,0.0,South Korea
Seoul,KR,2017-03-26,12:00:00,1490504400,5.7,2.1,10.9,18.8,235.0,1.3,0.0,South Korea
Seoul,KR,2017-03-27,12:00:00,1490590800,5.6,2.2,10.7,23.9,266.0,2.3,0.0,South Korea
Seoul,KR,2017-03-28,12:00:00,1490677200,6.1,0.9,12.3,15.5,263.0,0.1,0.0,South Korea
Seoul,KR,2017-03-29,12:00:00,1490763600,7.3,1.7,13.6,15.0,284.0,0.0,0.0,South Korea
Seoul,KR,2017-03-30,12:00:00,1490850000,8.6,2.2,16.1,14.6,311.0,0.0,0.0,South Korea
Seoul,KR,2017-03-31,12:00:00,1490936400,8.8,4.7,11.7,16.5,68.0,2.6,0.0,South Korea
Seoul,KR,2017-04-01,12:00:00,1491022800,7.9,4.3,13.0,18.2,333.0,2.3,0.0,South Korea
Seoul,KR,2017-04-02,12:00:00,1491109200,8.1,3.3,14.4,21.3,264.0,0.0,0.0,South Korea
Seoul,KR,2017-04-03,12:00:00,1491195600,8.8,2.8,16.1,20.3,247.0,0.0,0.0,South Korea
Seoul,KR,2017-04-04,12:00:00,1491282000,11.3,3.6,20.5,16.8,203.0,0.0,0.0,South Korea
Seoul,KR,2017-04-05,12:00:00,1491368400,11.8,9.1,16.8,19.4,110.0,16.6,0.0,South Korea
Seoul,KR,2017-04-06,12:00:00,1491454800,10.7,7.9,12.9,18.6,237.0,4.4,0.0,South Korea
Seoul,KR,2017-04-07,12:00:00,1491541200,12.8,7.6,21.4,13.0,286.0,0.0,0.0,South Korea
Seoul,KR,2017-04-08,12:00:00,1491627600,11.8,6.7,19.2,17.4,269.0,0.0,0.0,South Korea
Seoul,KR,2017-04-09,12:00:00,1491714000,13.8,7.5,19.3,24.2,64.0,0.2,0.0,South Korea
Seoul,KR,2017-04-10,12:00:00,1491800400,14.1,8.0,20.4,17.2,108.0,0.0,0.0,South Korea
Seoul,KR,2017-04-11,12:00:00,1491886800,14.2,10.4,19.7,23.5,291.0,0.2,0.0,South Korea
Seoul,KR,2017-04-12,12:00:00,1491973200,10.5,6.2,15.1,28.1,291.0,0.0,0.0,South Korea
Seoul,KR,2017-04-13,12:00:00,1492059600,11.0,3.2,18.1,18.7,230.0,0.4,0.0,South Korea
Seoul,KR,2017-04-14,12:00:00,1492146000,11.6,8.0,17.1,33.0,209.0,5.6,0.0,South Korea
Seoul,KR,2017-04-15,12:00:00,1492232400,13.3,6.8,22.1,18.9,223.0,0.0,0.0,South Korea
Seoul,KR,2017-04-16,12:00:00,1492318800,16.2,9.6,23.8,15.6,229.0,0.0,0.0,South Korea
Seoul,KR,2017-04-17,12:00:00,1492405200,14.3,10.2,18.4,16.3,11.0,2.7,0.0,South Korea
Seoul,KR,2017-04-18,12:00:00,1492491600,11.4,7.6,17.2,24.8,234.0,7.4,0.0,South Korea
Seoul,KR,2017-04-19,12:00:00,1492578000,11.5,6.7,17.0,22.0,276.0,0.0,0.0,South Korea
Seoul,KR,2017-04-20,12:00:00,1492664400,12.1,8.0,17.6,15.6,272.0,0.3,0.0,South Korea
Seoul,KR,2017-04-21,12:00:00,1492750800,11.5,6.2,18.5,17.2,264.0,0.0,0.0,South Korea
Seoul,KR,2017-04-22,12:00:00,1492837200,13.0,7.2,20.5,20.5,291.0,0.0,0.0,South Korea
Seoul,KR,2017-04-23,12:00:00,1492923600,12.8,5.6,20.1,21.9,231.0,0.0,0.0,South Korea
Seoul,KR,2017-04-24,12:00:00,1493010000,13.7,7.2,20.1,24.5,209.0,0.0,0.0,South Korea
Seoul,KR,2017-04-25,12:00:00,1493096400,14.3,9.6,20.1,21.6,235.0,0.0,0.0,South Korea
Seoul,KR,2017-04-26,12:00:00,1493182800,14.6,10.6,19.9,28.9,300.0,0.1,0.0,South Korea
Seoul,KR,2017-04-27,12:00:00,1493269200,12.4,6.4,19.2,28.9,269.0,0.0,0.0,South Korea
Seoul,KR,2017-04-28,12:00:00,1493355600,12.9,7.8,19.1,28.7,224.0,0.0,0.0,South Korea
Seoul,KR,2017-04-29,12:00:00,1493442000,15.5,7.2,23.5,24.5,221.0,0.0,0.0,South Korea
Seoul,KR,2017-04-30,12:00:00,1493528400,16.9,11.1,25.8,22.8,224.0,0.0,0.0,South Korea
Seoul,KR,2017-05-01,12:00:00,1493614800,18.6,10.1,27.6,13.4,79.0,0.0,0.0,South Korea
Seoul,KR,2017-05-02,12:00:00,1493701200,19.0,12.7,26.1,16.9,269.0,0.0,0.0,South Korea
Seoul,KR,2017-05-03,12:00:00,1493787600,20.0,12.5,29.1,19.8,257.0,0.0,0.0,South Korea
Seoul,KR,2017-05-04,12:00:00,1493874000,20.4,13.9,26.9,19.6,294.0,0.0,0.0,South Korea
Seoul,KR,2017-05-05,12:00:00,1493960400,19.9,15.8,26.4,27.0,264.0,0.8,0.0,South Korea
Seoul,KR,2017-05-06,12:00:00,1494046800,14.4,9.3,19.0,36.9,255.0,0.0,0.0,South Korea
Seoul,KR,2017-05-07,12:00:00,1494133200,15.4,9.0,21.7,27.5,256.0,0.0,0.0,South Korea
Seoul,KR,2017-05-08,12:00:00,1494219600,16.5,9.7,23.6,21.3,230.0,0.0,0.0,South Korea
Seoul,KR,2017-05-09,12:00:00,1494306000,15.9,13.4,22.1,22.9,70.0,3.6,0.0,South Korea
Seoul,KR,2017-05-10,12:00:00,1494392400,15.4,11.4,19.3,23.4,276.0,0.3,0.0,South Korea
Seoul,KR,2017-05-11,12:00:00,1494478800,17.4,11.4,24.6,17.9,207.0,5.3,0.0,South Korea
Seoul,KR,2017-05-12,12:00:00,1494565200,18.0,14.8,22.5,22.9,211.0,2.4,0.0,South Korea
Seoul,KR,2017-05-13,12:00:00,1494651600,16.5,12.2,24.6,40.2,212.0,5.6,0.0,South Korea
Seoul,KR,2017-05-14,12:00:00,1494738000,15.5,11.9,19.7,31.0,265.0,0.0,0.0,South Korea
Seoul,KR,2017-05-15,12:00:00,1494824400,14.9,10.4,18.8,21.1,259.0,0.1,0.0,South Korea
Seoul,KR,2017-05-16,12:00:00,1494910800,15.5,11.0,20.8,17.1,249.0,0.2,0.0,South Korea
Seoul,KR,2017-05-17,12:00:00,1494997200,17.7,12.3,24.2,16.0,278.0,0.9,0.0,South Korea
Seoul,KR,2017-05-18,12:00:00,1495083600,18.8,12.7,25.8,20.5,237.0,0.0,0.0,South Korea
