city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
Jakarta,ID,2005-07-15,12:00:00,1121403600,25.4,23.0,28.3,9.8,84.0,6.0,0.0,Indonesia
Jakarta,ID,2005-07-16,12:00:00,1121490000,25.4,22.3,28.8,9.4,258.0,3.0,0.0,Indonesia
Jakarta,ID,2005-07-17,12:00:00,1121576400,25.8,23.9,29.0,10.9,110.0,2.0,0.0,Indonesia
Jakarta,ID,2005-07-18,12:00:00,1121662800,25.6,22.5,28.3,14.7,97.0,1.6,0.0,Indonesia
Jakarta,ID,2005-07-19,12:00:00,1121749200,26.1,22.1,30.1,10.9,101.0,0.0,0.0,Indonesia
Jakarta,ID,2005-07-20,12:00:00,1121835600,26.0,22.3,30.0,7.1,241.0,0.0,0.0,Indonesia
Jakarta,ID,2005-07-21,12:00:00,1121922000,26.5,23.5,29.6,7.1,77.0,0.0,0.0,Indonesia
Jakarta,ID,2005-07-22,12:00:00,1122008400,26.4,23.3,29.9,6.2,91.0,1.0,0.0,Indonesia
Jakarta,ID,2005-07-23,12:00:00,1122094800,26.6,22.6,30.4,12.7,16.0,0.0,0.0,Indonesia
Jakarta,ID,2005-07-24,12:00:00,1122181200,26.3,23.2,29.5,9.9,92.0,0.0,0.0,Indonesia
Jakarta,ID,2005-07-25,12:00:00,1122267600,26.2,21.9,30.0,11.7,87.0,0.0,0.0,Indonesia
Jakarta,ID,2005-07-26,12:00:00,1122354000,26.7,22.6,30.6,8.7,77.0,0.2,0.0,Indonesia
Jakarta,ID,2005-07-27,12:00:00,1122440400,27.1,24.2,30.6,7.2,55.0,0.7,0.0,Indonesia
Jakarta,ID,2005-07-28,12:00:00,1122526800,26.9,24.4,30.1,8.3,301.0,1.6,0.0,Indonesia
Jakarta,ID,2005-07-29,12:00:00,1122613200,26.6,23.1,30.3,7.4,70.0,3.5,0.0,Indonesia
Jakarta,ID,2005-07-30,12:00:00,1122699600,26.5,24.2,29.6,9.0,59.0,1.7,0.0,Indonesia
Jakarta,ID,2005-07-31,12:00:00,1122786000,26.4,24.2,30.1,11.9,117.0,1.2,0.0,Indonesia
Jakarta,ID,2005-08-01,12:00:00,1122872400,26.0,22.8,29.3,15.0,86.0,1.0,0.0,Indonesia
Jakarta,ID,2005-08-02,12:00:00,1122958800,26.2,23.5,29.7,11.6,97.0,1.8,0.0,Indonesia
Jakarta,ID,2005-08-03,12:00:00,1123045200,25.8,23.6,28.8,7.6,145.0,8.6,0.0,Indonesia
Jakarta,ID,2005-08-04,12:00:00,1123131600,26.6,23.0,30.4,8.4,115.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-05,12:00:00,1123218000,26.1,23.2,29.2,8.3,164.0,2.3,0.0,Indonesia
Jakarta,ID,2005-08-06,12:00:00,1123304400,26.4,23.4,30.1,13.4,321.0,0.7,0.0,Indonesia
Jakarta,ID,2005-08-07,12:00:00,1123390800,26.3,22.7,30.7,12.2,18.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-08,12:00:00,1123477200,26.3,22.6,30.0,11.0,54.0,0.1,0.0,Indonesia
Jakarta,ID,2005-08-09,12:00:00,1123563600,26.2,23.1,29.9,8.1,309.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-10,12:00:00,1123650000,26.5,22.5,30.5,9.0,27.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-11,12:00:00,1123736400,26.9,22.8,30.8,6.6,79.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-12,12:00:00,1123822800,26.4,23.0,30.8,8.2,291.0,0.8,0.0,Indonesia
Jakarta,ID,2005-08-13,12:00:00,1123909200,26.3,23.6,30.0,10.1,76.0,3.1,0.0,Indonesia
Jakarta,ID,2005-08-14,12:00:00,1123995600,27.0,24.1,31.0,13.1,71.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-15,12:00:00,1124082000,26.9,23.9,30.9,17.3,77.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-16,12:00:00,1124168400,27.1,24.1,30.5,18.0,84.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-17,12:00:00,1124254800,27.1,24.4,30.5,10.6,98.0,1.2,0.0,Indonesia
Jakarta,ID,2005-08-18,12:00:00,1124341200,26.8,23.1,31.5,13.2,93.0,3.4,0.0,Indonesia
Jakarta,ID,2005-08-19,12:00:00,1124427600,26.4,23.8,30.3,9.7,311.0,1.9,0.0,Indonesia
Jakarta,ID,2005-08-20,12:00:00,1124514000,26.7,23.0,30.7,11.5,76.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-21,12:00:00,1124600400,26.3,23.2,30.3,10.2,58.0,3.0,0.0,Indonesia
Jakarta,ID,2005-08-22,12:00:00,1124686800,26.3,23.2,31.0,11.3,0.0,3.1,0.0,Indonesia
Jakarta,ID,2005-08-23,12:00:00,1124773200,26.1,23.6,29.9,11.5,72.0,5.8,0.0,Indonesia
Jakarta,ID,2005-08-24,12:00:00,1124859600,25.7,23.6,28.8,10.1,63.0,5.0,0.0,Indonesia
Jakarta,ID,2005-08-25,12:00:00,1124946000,26.0,23.7,29.6,8.2,119.0,2.6,0.0,Indonesia
Jakarta,ID,2005-08-26,12:00:00,1125032400,25.8,22.6,29.6,8.8,58.0,2.5,0.0,Indonesia
Jakarta,ID,2005-08-27,12:00:00,1125118800,25.7,23.1,29.6,9.7,12.0,4.3,0.0,Indonesia
Jakarta,ID,2005-08-28,12:00:00,1125205200,26.2,22.7,29.8,10.5,72.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-29,12:00:00,1125291600,26.6,23.2,30.5,8.7,60.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-30,12:00:00,1125378000,26.7,22.8,31.0,11.0,72.0,0.0,0.0,Indonesia
Jakarta,ID,2005-08-31,12:00:00,1125464400,27.2,23.2,31.5,11.8,69.0,0.4,0.0,Indonesia
Jakarta,ID,2005-09-01,12:00:00,1125550800,27.8,24.2,31.6,11.5,66.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-02,12:00:00,1125637200,27.7,24.0,31.9,10.5,12.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-03,12:00:00,1125723600,27.5,23.8,31.2,9.5,17.0,0.2,0.0,Indonesia
Jakarta,ID,2005-09-04,12:00:00,1125810000,27.8,24.3,31.9,12.7,64.0,0.1,0.0,Indonesia
Jakarta,ID,2005-09-05,12:00:00,1125896400,27.4,24.1,31.4,15.2,68.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-06,12:00:00,1125982800,27.8,23.7,32.0,12.4,68.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-07,12:00:00,1126069200,27.9,23.9,32.4,9.4,324.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-08,12:00:00,1126155600,27.4,24.0,30.9,8.8,35.0,2.1,0.0,Indonesia
Jakarta,ID,2005-09-09,12:00:00,1126242000,27.3,23.7,31.5,9.4,69.0,1.1,0.0,Indonesia
Jakarta,ID,2005-09-10,12:00:00,1126328400,27.2,23.8,31.3,10.2,70.0,0.9,0.0,Indonesia
Jakarta,ID,2005-09-11,12:00:00,1126414800,27.1,24.5,31.3,9.6,31.0,3.3,0.0,Indonesia
Jakarta,ID,2005-09-12,12:00:00,1126501200,26.2,24.0,29.4,12.3,298.0,19.5,0.0,Indonesia
Jakarta,ID,2005-09-13,12:00:00,1126587600,26.5,23.6,30.3,9.0,28.0,3.3,0.0,Indonesia
Jakarta,ID,2005-09-14,12:00:00,1126674000,26.7,23.8,29.9,9.8,28.0,1.5,0.0,Indonesia
Jakarta,ID,2005-09-15,12:00:00,1126760400,26.7,23.3,30.7,5.8,102.0,0.7,0.0,Indonesia
Jakarta,ID,2005-09-16,12:00:00,1126846800,26.7,23.4,30.5,10.6,37.0,0.6,0.0,Indonesia
Jakarta,ID,2005-09-17,12:00:00,1126933200,26.4,23.2,29.0,9.2,271.0,1.6,0.0,Indonesia
Jakarta,ID,2005-09-18,12:00:00,1127019600,27.0,24.3,30.9,10.8,53.0,2.8,0.0,Indonesia
Jakarta,ID,2005-09-19,12:00:00,1127106000,27.5,24.0,31.4,11.9,93.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-20,12:00:00,1127192400,27.6,23.7,31.6,10.1,34.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-21,12:00:00,1127278800,27.5,23.2,31.4,9.7,65.0,0.2,0.0,Indonesia
Jakarta,ID,2005-09-22,12:00:00,1127365200,27.2,24.1,31.6,9.0,99.0,4.3,0.0,Indonesia
Jakarta,ID,2005-09-23,12:00:00,1127451600,26.8,23.2,31.5,8.2,154.0,2.3,0.0,Indonesia
Jakarta,ID,2005-09-24,12:00:00,1127538000,27.3,23.7,31.6,13.9,90.0,0.0,0.0,Indonesia
Jakarta,ID,2005-09-25,12:00:00,1127624400,27.2,23.2,32.0,8.4,238.0,0.1,0.0,Indonesia
Jakarta,ID,2005-09-26,12:00:00,1127710800,27.2,23.7,31.2,12.5,90.0,0.6,0.0,Indonesia
Jakarta,ID,2005-09-27,12:00:00,1127797200,27.7,24.2,31.8,11.5,83.0,0.3,0.0,Indonesia
Jakarta,ID,2005-09-28,12:00:00,1127883600,27.8,24.4,32.4,14.5,63.0,0.9,0.0,Indonesia
Jakarta,ID,2005-09-29,12:00:00,1127970000,27.1,24.5,30.9,15.3,84.0,1.7,0.0,Indonesia
Jakarta,ID,2005-09-30,12:00:00,1128056400,26.6,23.6,30.9,10.8,61.0,10.6,0.0,Indonesia
Jakarta,ID,2005-10-01,12:00:00,1128142800,27.4,24.0,31.4,9.4,24.0,0.0,0.0,Indonesia
Jakarta,ID,2005-10-02,12:00:00,1128229200,27.2,24.3,30.3,7.1,31.0,0.1,0.0,Indonesia
Jakarta,ID,2005-10-03,12:00:00,1128315600,27.3,22.9,31.5,7.3,348.0,0.0,0.0,Indonesia
Jakarta,ID,2005-10-04,12:00:00,1128402000,27.4,24.0,30.7,6.9,57.0,0.9,0.0,Indonesia
Jakarta,ID,2005-10-05,12:00:00,1128488400,27.0,24.2,30.9,12.4,8.0,4.1,0.0,Indonesia
Jakarta,ID,2005-10-06,12:00:00,1128574800,26.8,23.2,31.4,11.2,62.0,1.3,0.0,Indonesia
Jakarta,ID,2005-10-07,12:00:00,1128661200,27.8,23.1,32.2,8.7,67.0,0.0,0.0,Indonesia
Jakarta,ID,2005-10-08,12:00:00,1128747600,28.2,24.3,32.7,14.0,53.0,0.0,0.0,Indonesia
Jakarta,ID,2005-10-09,12:00:00,1128834000,27.8,24.4,32.0,11.2,305.0,0.2,0.0,Indonesia
Jakarta,ID,2005-10-10,12:00:00,1128920400,28.1,24.9,32.1,10.8,69.0,0.1,0.0,Indonesia
Jakarta,ID,2005-10-11,12:00:00,1129006800,27.3,24.2,31.9,12.6,91.0,2.3,0.0,Indonesia
Jakarta,ID,2005-10-12,12:00:00,1129093200,27.0,24.3,32.1,12.9,92.0,10.4,0.0,Indonesia
Jakarta,ID,2005-10-13,12:00:00,1129179600,27.0,24.2,31.0,13.7,281.0,5.5,0.0,Indonesia
Jakarta,ID,2005-10-14,12:00:00,1129266000,26.7,24.0,30.8,10.5,268.0,10.5,0.0,Indonesia
Jakarta,ID,2005-10-15,12:00:00,1129352400,26.7,24.4,30.4,7.1,178.0,4.4,0.0,Indonesia
Jakarta,ID,2005-10-16,12:00:00,1129438800,26.1,23.8,29.3,10.5,282.0,2.5,0.0,Indonesia
Jakarta,ID,2005-10-17,12:00:00,1129525200,26.1,23.5,29.7,14.1,339.0,3.9,0.0,Indonesia
Jakarta,ID,2005-10-18,12:00:00,1129611600,25.6,23.7,28.3,11.5,263.0,11.1,0.0,Indonesia
Jakarta,ID,2005-10-19,12:00:00,1129698000,25.5,23.4,28.2,13.7,242.0,6.1,0.0,Indonesia
Jakarta,ID,2005-10-20,12:00:00,1129784400,25.8,23.7,29.3,12.6,251.0,1.8,0.0,Indonesia
Jakarta,ID,2005-10-21,12:00:00,1129870800,26.0,23.4,29.6,8.0,178.0,4.8,0.0,Indonesia
